world	AP - Rival inmates fought each other with knives and sticks Wednesday at a San Salvador prison, leaving at least 31 people dead and two dozen injured, officials said.
business	NEW YORK (Reuters) - Department store operator J.C. Penney Co. Inc. &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=JCP.N target=/stocks/quickinfo/fullquote"&gt;JCP.N&lt;/A&gt; on Tuesday posted a quarterly operating profit, reversing a year-earlier loss, on inventory controls and strong sales of jeans, home furnishings and career clothes.
tech	Reuters - Procrastinating monkeys were turned\into workaholics using a gene treatment to block a key brain\compound, U.S. researchers reported on Wednesday.
tech	AP - A team taking a low-budget stab at the #36;10 million Ansari X Prize for private manned spaceflight suffered a setback Sunday, when their rocket malfunctioned and exploded after shooting less than 1,000 feet in the air.
business	Oil prices moved back towards record highs tonight amid continued concerns over soaring demand and tight supplies.
business	LONDON (Reuters) - Oil prices rose close to a record high on Tuesday on U.S. economic data showing that inflationary pressure was held in check in July and ahead of weekly inventory due out on Wednesday and forecast to show a draw in crude stocks.
business	BRENTWOOD, Tenn. -- LifePoint Hospitals Inc. , an operator of acute care facilities in rural areas, outlined a deal yesterday to buy rival Province Healthcare Co. for about \$1.1 billion in cash and stock.
tech	While a rapidly changing climate may alter the composition of northern Wisconsin's forests, disturbances such as logging also will play a critical role in how these sylvan ecosystems change over time. (University of Wisconsin-Madison press release)
world	The secretary of defense signaled he favors a slower, more cautious approach to revamping U.S. intelligence than the Sept. 11 commission does.
sports	Fernando tenth and Jarno seventeenth but no cause for concern, while Pat Symonds explains the challenges of Fridays at the race.
world	AP - A Russian court on Tuesday was to consider the beleaguered Yukos oil company's appeal to suspend government efforts to collect #36;3.4 billion in back taxes #151; a massive bill that has put Russia's largest oil producer on the verge of ruin.
world	Reuters - Israel declared psychological war on\hunger-striking Palestinian prisoners on Monday, saying it\would barbecue meat outside their cells to try to break their\will.
world	Reuters - A man on a bicycle threw at least four bombs into the compound of a luxury hotel in Nepal's capital on Monday but the blasts caused no casualties, authorities said.
world	Police investigating the murder of newlywed Chanel Taylor make an arrest.
world	AP - FBI interviews and surveillance of at least a dozen political activists in Kansas and Missouri prior to the Democratic National Convention amounted to intimidation, contends the American Civil Liberties Union.
tech	SPACE.com - NASA researchers have teamed up with a pair of Silicon Valley firms to build \ a supercomputer that ranks alongside the world's largest Linux-based systems.
world	BEIJING (Reuters) - China has detained eight Roman Catholic priests in a crackdown on those loyal to the Pope and arrested a "Living Buddha" for arousing superstition at the re-opening of a temple, U.S. groups said on Wednesday.
world	LONDON - British police charged eight terrorist suspects Tuesday with conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause "fear or injury" in a case involving an alleged top al-Qaida operative at the center of a U.S. terror alert this month...
world	A period of relative calm in the Gaza Strip was broken by a nearly hour-long battle between Palestinian militants and Israeli troops that left at least one Israeli soldier and one militant dead.
world	TBILISI (Reuters) - At least two Georgian soldiers were killed and five wounded in artillery fire with separatists in the breakaway region of South Ossetia, Georgian officials said on Wednesday.
business	The cost of buying both new and second hand cars fell sharply over the past five years, a new survey has found.
world	AP - Dozens of Rwandan soldiers flew into Sudan's troubled Darfur region Sunday, the first foreign armed force deployed in the area since Arab militiamen began a rampage against black African farmers, killing thousands.
business	NEW YORK (Reuters) - U.S. stocks traded higher on Tuesday, despite oil prices hitting a new high before falling back, as U.S. economic reports showed an easing of inflationary pressure and a sharp rebound in the housing market.
business	Hewlett-Packard will pay \$297 million for the British company. Also: TiVo goes all out to attract customers hellip;. Sprint offers service guarantees for business wireless subscribers hellip;. and more.
world	Los Angeles Times - They lost at politics at an early age. Since then, they've rarely made the same campaign mistakes twice.
world	Canadian Press - TORONTO (CP) - A national pharmacare program funded by the federal government would indirectly result in shorter waiting lists, Ontario Premier Dalton McGuinty said Monday.
world	HAMBURG -- A Moroccan being retried on charges he aided the Sept. 11 plotters was part of lead hijacker Mohamed Atta's inner circle and knew of the group's arguments for turning to violence, a witness testified yesterday.
world	Hamas militants killed an Israeli soldier and wounded four with an explosion in a booby-trapped chicken coop Tuesday, in what the Islamic group said was a scheme
world	REDWOOD CITY, Calif. - Jurors in the Scott Peterson murder trial got an early start on their weekend when the judge delayed cross-examination of the prosecution's star witness, then sent them home because of what he described as a "potential development." Judge Alfred A...
business	The Iranian parliament votes against key parts of a reform plan aimed at opening the economy to foreign investment.
world	LONDON (Reuters) - Britain charged eight terrorism suspects Tuesday and said one had plans which could be used in terror attacks on U.S. financial targets in New York, New Jersey and Washington.
world	AP - Hoping to boost business ties with Singapore, Vietnam's prime minister opened a forum here Tuesday with promises of economic reform and continued growth.
business	SURGING demand in heavy construction should outweigh any downturn in new home building, according to OneSteel and Boral.
business	NEW YORK (Reuters) - Treasury debt prices firmed on Tuesday after a key reading of U.S. inflation proved softer-than-expected, a relief to investors in fixed-income debt.
business	Network Rail flies in specialist Indian engineers to work on the West Coast Mainline because of a UK skills shortage.
business	Reuters - The dollar hovered near a one-month low\against the euro on Tuesday as investors awaited U.S. inflation\data later in the day for clues on the future path of interest\rates.
business	LONDON/FRANKFURT (Reuters) - DaimlerChrysler said it raised more than \$900 million by selling its 10.5 percent stake in Hyundai Motor Co. Ltd. on Monday, a remnant of its dented ambitions to build a global carmaking empire.
world	JERUSALEM (Reuters) - Israeli Prime Minister Ariel Sharon has approved building tenders for 1,000 homes in Jewish settlements in the West Bank frozen earlier to avoid upsetting the United States, political sources said on Tuesday.
world	Reuters - Beijing has hinted that if the United\States releases any Guantanamo Bay detainees from its restive\Muslim far west Xinjiang region, they should be handed over to\Beijing and not sent to a third country.
business	BIRMINGHAM, Ala. -- A federal judge has scheduled jury selection in the fraud trial of fired HealthSouth Corp. chief executive Richard Scrushy to begin Jan. 5.
world	AP - A large explosion hit central Baghad on Wednesday close to a convention center where a key national gathering of political, religious and civic leaders entered its final day.
tech	AP - The Norwegian hacker famed for developing DVD encryption-cracking software has apparently struck again #151; this time breaking the locks on Apple Computer Inc.'s wireless music streaming technology.
world	Reuters - Strippers and pole dancers should be banned from performing in stretch limousines, according to a\British report.
sports	OCEANPORT, N.J. -- Sing Me Back Home pulled away in the stretch to win the \$60,000 Decathalon Handicap at Monmouth Park yesterday, equaling the track record for 5 furlongs.
world	The women gymnasts are favored to make history and win gold Tuesday - a Wheaties box moment waiting to happen.
world	Reuters - Democrat John Kerry, citing a newly\commissioned study, said on Thursday that rising health care\expenses have cost American jobs and President Bush has done\nothing to solve the problem.
world	The NFL Players Association has gotten involved in Quincy Carter's release by the Dallas Cowboys. The union filed a grievance over the release Aug...
world	BEVERLY HILLS, Calif. - A trial date has been set for Sept...
tech	&lt;strong&gt;Poll results&lt;/strong&gt; Bright news for resident &lt;em&gt;Reg&lt;/em&gt; ladyboy
world	AP - Prime Minister Ariel Sharon's own party handed him a stinging rebuke, banning him from adding the moderate Labor Party to his government to bolster a Gaza pullout plan #151; a move that endangered the proposed withdrawal.
world	MEXICO CITY, Aug. 18 (Xinhuanet) -- A riot taking place Wednesday at La Esperanza Jail, in Mariona, in the outskirts of El Salvador,left a toll of 30 dead and 28 injured, with six grenades exploding.
business	LONDON (Reuters) - Oil prices rose to another record high on Tuesday on U.S. economic data showing inflationary pressure was held in check in July and ahead of weekly inventory data on Wednesday expected to show a decline in crude stocks.
sports	AP - Wily Mo Pena homered twice and drove in four runs, helping the Cincinnati Reds beat the San Diego Padres 11-5 on Saturday night. San Diego was knocked out of a share of the NL wild-card lead with the loss and Chicago's victory over Los Angeles earlier in the day.
world	A newly revealed summit of terrorists raises fears of a fresh plan to attack the U.S. This bombmaker and pilot could be a key player
world	AP - Venezuelans overwhelmingly voted to keep President Hugo Chavez in office, dealing a crushing defeat to a splintered opposition and allowing the leftist leader to convert one of the biggest challenges of his presidency into an even broader mandate to carry on his "revolution for the poor."
world	AP - Israel's Supreme Court on Thursday upheld the attorney general's decision to clear Prime Minister Ariel Sharon in a corruption case, Israel Radio reported.
world	At first glance it was just another prosaic headline. quot; #39;Militants #39; prevent resumption of work in the seaports, quot; Haaretz said.
world	AP - Washington's plans to beef up its military base in Uzbekistan as part of a troop realignment abroad could whip up tensions between the impoverished ex-Soviet republic's secular government and radical Islamic groups, analysts and opposition politicians say.
world	WASHINGTON, Aug. 17 (Xinhuanet) -- US Secretary of State Colin Powell has called Russian Foreign Minister Sergei Lavrov over the conflict in Georgia #39;s breakaway region of South Ossetia, State Department deputy spokesman Adam Ereli said on Tuesday.
world	Moqtada al-Sadr, the radical Shiite cleric who has been involved in a two-week battle with US forces, has offered to leave a holy shrine in Najaf.
world	CARACAS, Venezuela (Reuters) - Venezuelans crowded polling stations on Sunday to vote on whether to recall left-wing President Hugo Chavez or back his mandate to govern the world's No. 5 oil exporter for the next two years.
business	Aug. 17 (Bloomberg) -- Cantor Fitzgerald LP, one of the two largest Treasury bond brokers, will split off its original business of person-to-person sales to focus on more profitable activities such as institutional equity sales and trading.
world	JERUSALEM (Reuters) - Prime Minister Ariel Sharon approved tenders to build 1,000 more Israeli settler homes in the occupied West Bank, plans that were shelved earlier to avoid discord with Washington, political sources said Tuesday.
world	BERLIN, Germany (AP) -- Germany #39;s defense minister expressed regret Tuesday about US plans to restructure its forces abroad -- changes expected to hit Germany the hardest with the pullout of two heavy divisions. Japan and Australia embraced the changes.
business	NEW YORK (CBS.MW) -- Google #39;s long-awaited kickoff as the largest Internet IPO of all time is likely to take place as early as Wednesday after the controversial Dutch auction process wraps up after the bell.
sports	ATHENS (Reuters) - The honor of Greece lies above individual athletes and no backstage antics should compromise it, Greek media said Sunday, after the country's top athletes were suspended from the team under a cloud of doping suspicion.
tech	Computer games can promote problem-solving and team-building in children, say games industry experts.
world	WASHINGTON - Two Army divisions will return to the United States from Germany as part of a global military restructuring that President Bush says will bring up to 70,000 American troops home in the next decade. Pentagon officials said Monday the 1st Armored Division and 1st Infantry Division probably won't start leaving their bases in Germany until 2006 at the earliest...
business	S Airways, facing a cash shortage as it tries to avoid another bankruptcy filing, said yesterday that it would seek government permission to stretch out \$67.5 million in contributions it owes to the pensions of its mechanics and ...
world	JERUSALEM (Reuters) - Prime Minister Ariel Sharon has approved building tenders for 1,000 more Israeli settlement homes in the occupied West Bank frozen earlier to avoid upsetting the United States, political sources said on Tuesday.
business	CHICAGO (Reuters) - Illinois residents will soon gain access to lower-cost prescription drugs from Canada, the United Kingdom and Ireland, sidestepping U.S. regulators' objections to imported drugs, Gov. Rod Blagojevich said on Tuesday.
world	LONDON - British police charged eight terrorist suspects Tuesday of conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause "fear or injury" in a case involving an alleged top al-Qaida operative at the center of a U.S. terror alert this month...
world	PUNTA GORDA, Fla. - Urban rescue teams, insurance adjusters and National Guard troops were scattered across Florida to help residents rally from the brunt of Hurricane Charley, the worst storm to hit the state in a dozen years...
world	AP - An Associated Press reporter and four other journalists shouldn't be punished for keeping secret the names of sources for stories about Wen Ho Lee, a former nuclear weapons scientist once suspected of spying, their lawyers told a federal judge Wednesday.
business	Halliburton said Monday the U.S. Army had decided to give the company more time to resolve a billing dispute before withholding payment of up to 15 percent of the company's bills in Iraq and Kuwait.
world	Canadian Press - SHANGHAI, China (AP) - Villagers in an eastern province dug with farm tools Monday to search for 24 people missing in massive landslides unleashed by Typhoon Rananim, which has already been blamed for 115 deaths and is the worst such storm to hit China in seven years.
world	RAMALLAH, West Bank (Reuters) - Thousands of Palestinian prisoners in Israeli jails began a hunger strike for better conditions on Sunday, but Israel's security minister said he didn't care if they starved to death.
world	US Secretary of State Colin Powell rejects Russian claims that the West wants more influence in Ukraine.
world	Former Kenya captain Maurice Odumbe receives a five-year ban for receiving money to fix a match.
tech	Like bugs streaking colorfully down the side window of a moving car, Earthgrazing Perseid meteors could put on a pleasing show after sunset on August 11th.
world	AFP - Grumbling about trains is part of the way of life, but one commuter has decided to do something about it -- by starting his own railway.
world	AFP - The top Democrat on the House intelligence committee urged fellow lawmakers not to allow confirmation hearings on a new CIA director to derail efforts to overhaul US spy agencies.
business	NEW YORK (Reuters) - U.S. stocks gained on Monday, getting a boost from lower oil prices after news the Venezuelan president survived a recall eased fears about the country's oil exports.
tech	AP - Experts from Europe and Asia surveyed 1,400-year-old relics of an ancient citadel in Hanoi Tuesday and said they were concerned the priceless antiquities were at risk from exposure to the elements.
world	quot;We believe the six parties have the willingness to continue to promote the procedure of peaceful talks, quot; China #39;s Foreign Ministry said. quot;We ...
world	CARACAS, Venezuela (Reuters) - Venezuela's left-wing President Hugo Chavez easily won a referendum on his rule and on Monday offered to open a dialogue with opponents while also vowing to intensify the reforms at the heart of the nation's political conflict.
world	The US and rights groups condemn the acquittal in Haiti of an ex-paramilitary leader accused of murder.
world	CARACAS, Venezuela (Reuters) - Venezuelans crowded polling stations on Sunday to vote on whether to recall left-wing President Hugo Chavez or back his mandate to govern the world's No. 5 oil exporter for the next two years.
sports	The Renault F1 Team ran through its programme without worrying about the timesheets or its rivals. The focus has been on Sundays race, not Fridays glory.
world	Two days of celebrations to honour the Allied veterans who liberated southern France near a climax.
world	RAMALLAH, West Bank - Yasser Arafat acknowledged Wednesday that the Palestinian Authority has made "mistakes," but the rare admission appeared to be aimed more at deflecting criticism about his corrupt government than making real changes. In a decade at the helm of the Palestinian Authority, Arafat has resisted attempts to get him to fight official corruption, reform the security services and relinquish some of his near-absolute powers...
world	AFP - A generation ago, a battle was successfully waged on this rugged island to preserve what was left of its primeval forests, home to giant trees millennia old. Now tourism spawned by this natural heritage is threatening its survival.
business	WASHINGTON (Reuters) - The U.S. Army will withhold payment on 15 percent of future invoices of Halliburton Co.'s &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=HAL.N target=/stocks/quickinfo/fullquote"&gt;HAL.N&lt;/A&gt; logistics deal in Iraq due to a billing dispute that could cost the company \$60 million a month, the military said on Tuesday.
world	Ahmed al-Maktoum becomes the first Olympic medallist from the UAE with gold in the men's double shooting trap.
business	BEDFORD -- Scientists at NitroMed Inc. hope their experimental drugs will cure heart disease someday. But lately their focus has been on more mundane matters.
sports	AP - Arsenal opened its defense of its English title with a 4-1 win at Everton on Sunday, making it 41 straight games without a loss in the Premier League.
world	Former chess champion Bobby Fischer announced plans Monday to marry a leading Japanese chess official and appealed to Secretary of State Colin Powell to help him renounce U.S. citizenship, the latest in a series of moves as he seeks to block attempts to deport him to the United States.
business	Lately, the company's retail operation has been lagging behind sales of its locations.
world	AP - An unemployed man was arrested Monday in connection with the desecration of a Jewish cemetery earlier this month and an attack on a Muslim, judicial officials said.
business	Reuters - The U.S. Securities and Exchange\Commission did not declare effective Google Inc.'s registration\statement for its multibillion-dollar initial public offering\by the close of the agency's business day on Tuesday, an SEC\official said.
business	NEW YORK -- Northeast Utilities , UIL Holdings Corp. , and New England's grid operator have proposed changes to a planned power line in Southwest Connecticut that would increase costs by more than 40 percent.
world	ATHENS, Greece - Michael Phelps took care of qualifying for the Olympic 200-meter freestyle semifinals Sunday, and then found out he had been added to the American team for the evening's 400 freestyle relay final. Phelps' rivals Ian Thorpe and Pieter van den Hoogenband and teammate Klete Keller were faster than the teenager in the 200 free preliminaries...
business	Rising oil prices are expected to hit China's growth rate this year.
world	JERUSALEM (Reuters) - Israeli Prime Minister Ariel Sharon vowed on Thursday to press ahead with his Gaza pullout plan despite his own party's humiliating rebuff of his bid to forge a coalition with the pro-withdrawal Labour Party.
world	Reports say Israeli PM Ariel Sharon has given the green light to new homes in West Bank settlements.
world	South African President Thabo Mbeki concluded four-day talks with all parties in the Ivory Coast conflict on Monday, announcing that agreement on a four-point plan had been reached.
tech	The Budget Office and the case of the disappearing public interest
tech	\\"Now that the country is awash in Reagan nostalgia, some observers are predicting\that you will enter politics. Would you like to be president of the United\States?"\\"I would be unelectable. I'm an atheist. As we all know, that is something\people won't accept."\\"What would you do if Senator Kerry asked you to be his vice president?"\\"I would question his sanity."\\"Do you ever go to church?"\\"No. I visit my wife's sangha."\\"So you sometimes practice Buddhism?"\\"I don't claim anything. But my sympathies would be in that direction. I admire\the fact that the central core of Buddhist teaching involves mindfulness and\loving kindness and compassion."\\So lets get this straight. He's an a ...\\
world	Jonathan Keith "Jack" Idema, the American accused of running a free-lance anti-terror operation and private prison in Afghanistan, testified in court Monday that he could prove U.S. and Afghan authorities were fully aware of his actions.
business	The Westwood company is spending \$48 million to acquire Boomerang Tracking Inc., a Montreal company that operates a stolen car recovery system in Canada.
world	France #39;s Roman Catholic Church has reported a 1.3m-euro deficit (\$1.6m) from a visit by the Pope to the southern shrine of Lourdes.
business	MOUNTAIN VIEW, CALIF. - Google?s initial public offering could hit the Nasdaq Stock Market as early as Wednesday if US securities regulators let the Internet search engine close its auction on Tuesday.
world	SRINAGAR, India (Reuters) - Indian soldiers killed the head of a guerrilla group fighting for Kashmir's merger with Pakistan in a gunbattle on Thursday, hours before President Abdul Kalam began a rare visit to the region, an official said.
world	Boscastle - Emergency services searched the wreckage of a picturesque English fishing village on Tuesday for 15 people unaccounted for after flash floods created a wall of water which tore through the valley.
world	The bodies of about 160 Congolese Tutsis killed in Burundi during the weekend were buried on Monday, but the impact of the massacre is just beginning to be felt. A former rebel group now in the transitional government in the Democratic Republic of Congo ...
world	KABUL: Afghan President Hamid Karzai is likely to visit Pakistan from August 23 (Monday), sources said on Tuesday.
world	AFP - Hundreds of people were feared trapped in southwest England after flash floods left a popular coastal tourist village under water and swept dozens of cars and caravans into the sea.
world	AP - President Bush said Tuesday the U.S. government will continue to assist Colombia in interdicting aircraft suspected of drug trafficking.
world	GAZA (Reuters) - An explosion tore through the home of a senior Hamas militant in Gaza on Wednesday, killing at least four people and wounding him and about a dozen other Palestinians, medics said.
business	Reuters - Intelsat Ltd., the world's\second-largest satellite operator, said on Monday it agreed to\be bought by a consortium of four private equity firms for #36;5\billion, including assumption of #36;2 billion of debt.
business	Google might close the bidding in its auction-style initial public offering late Tuesday, moving it one step away from becoming a publicly traded company.
world	Thousands of demonstrators brought protests against benefit cuts to the German capital yesterday, but the Government insisted it would make no further change to measures it sees as key to a more competitive economy.
world	Canadian Press - GRAND PRE, N.S. (CP) - Prime Minister Paul Martin was met with a silent protest Sunday as he attended the closing of the World Acadian Congress in Nova Scotia.
world	Canadian Press - AL-FASHER, Sudan (AP) - Dozens of Rwandan soldiers arrived in Sudan's troubled Darfur region Sunday, the first foreign armed force deployed in the area since Arab militiamen began a rampage against black African farmers, killing thousands.
tech	&lt;strong&gt;Competition&lt;/strong&gt; Get those suggestions in
world	A powerful bomb killed at least 16 people, many of them schoolchildren, and wounded about 40 others as they assembled for an Independence Day parade Sunday in the northeastern state of Assam, authorities said.
world	A Communist Party whistle-blower who created a national sensation in China by publicly accusing his superiors of tolerating official corruption has been condemned for breaking party rules and ordered to "do a complete self-examination," authorities announced.
business	An unusual alliance of US and European private equity firms has won the auction to buy Bermuda-based satellite business Intelsat. Europeans Apax and Permira and US firms Apollo Management and Madison Dearborn will pay \$3bn for the business and assume \$2bn ...
business	CHICAGO (Reuters) - Kmart Holdings Corp. &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote"&gt;KMRT.O&lt;/A&gt; on Monday reported its third consecutive quarterly profit and boosted its cash pile to \$2.6 billion as it cut spending on advertising and discounts, sending its stock up 14 percent.
business	Lowe's reported a 17.9 percent increase in net income during its second quarter, but results missed Wall Street expectations.
business	Looks like the Philippines, despite itself, has survived the election without excessive violence, major civil unrest, or untoward People Power eruptions. GMA finally has that elusive electoral mandate, and the air of uncertainty that pervaded Manila in the weeks leading up to the election has given way to (for some) an air of cautious optimism or (for others) resignation that nothing ever changes much in the Philippines and that the strong leadership and fundamental changes needed to save the country are long shots.
world	CARACAS, Venezuela (Reuters) - Venezuelan President Hugo Chavez has survived a referendum to recall him, according to preliminary results released by the country's top electoral officer on Monday.
world	AP - American allies Japan and Australia embraced a new U.S. plan to restructure its forces abroad, while Russia said it was not concerned by the proposal. But Germany, home to 70,000 U.S. soldiers, said any withdrawal from the former Cold War frontier may hurt its economy.
business	NEW YORK (Reuters) - U.S. stocks opened little changed on Monday as crude prices remain near their record highs, but early reports of victory for the Venezuelan president in a referendum on his rule eased fears about the country's oil exports.
business	SINGAPORE (Reuters) - NYMEX crude oil futures &lt;CLc1&gt; hit a new record of \$46.76 on Monday on worries about possible unrest and disruption to oil supply as Venezuelans voted in a referendum on whether to recall President Hugo Chavez.
world	TOKYO -- Heavy rain fueled by a typhoon lashed southern Japan, leaving eight people dead and causing landslides and blackouts, officials said Thursday. Two people were missing.
world	The unprecedented vote was sluggish as huge crowds lined up at voting booths. Results were not expected until 8 p.m., or later.
business	NEW YORK (Reuters) - Time is running out for prospective investors to submit their offers to buy shares of Google Inc, the Web #39;s No. 1 search company.
tech	Umesh Patel, a 36-year old software engineer from California, debated until the last minute.
world	Olympics organisers order tighter security after a man leaps into the pool during a synchronised diving final.
world	The family of Joanne Lees today welcomed the announcement that a mechanic is to stand trial in Australia for the murder of British backpacker Peter Falconio.
world	Reuters - Vets at a Berlin zoo have been forced to\separate a baby rhino from his mother for fear she may\accidentally trample him to death, zoo officials said on\Tuesday.
business	Dulles, VA, Aug. 17 (UPI) -- US Airways is seeking permission to delay pension contributions of \$67.5 million, so it can keep operating.
world	AP - Jury selection began Monday for a Haitian paramilitary leader convicted in absentia of killing a businessman and ordering a massacre in the early 1990s but is facing the charges again after returning to lead a revolt against President Jean-Bertrand Aristide.
world	Talks on setting up an Iraqi assembly continue despite fresh violence in Baghdad and the Shia stronghold of Najaf.
world	BUJUMBURA, Burundi -- Burundi and Rwanda threatened yesterday to send soldiers into neighboring Congo to hunt down Hutu extremists responsible for slaughtering more than 160 Congolese Tutsi refugees at a UN camp in Burundi -- deployments that could reignite a regional conflict in this part of Africa.
business	Reuters - Cosmetics manufacturer Estee Lauder\Cos. Inc. (EL.N) on Tuesday said quarterly net income jumped 51\percent, bolstered by new product sales and an improving U.S.\retail market.
business	Aug. 17 (Bloomberg) -- Air Canada creditors including a General Electric Co. unit and Deutsche Bank AG cleared a plan that gives them most of the company #39;s equity when the carrier emerges from bankruptcy protection at the end of September.
world	AFP - Democratic presidential contender John Kerry has a soft spot for South African actress Charlize Theron but is adamant that second wife Teresa Heinz-Kerry changed his life, he has told GQ magazine.
business	CARACAS, Venezuela (Reuters) - Oil exports by Venezuela have not been disturbed by the referendum on the rule of President Hugo Chavez, shipping sources said late Sunday.
world	A court acquits ex-paramilitary leader Jodel Chamblain of murder in a trial criticised by human rights activists.
world	ATHENS, Greece - The kid couldn't catch the Thorpedo - and he won't be catching Mark Spitz, either. Michael Phelps' quest for seven gold medals ended after just three events, doomed by another bronze Monday night in the most anticipated race at the Olympic pool - the head-to-head showdown with Australia's Ian Thorpe in the 200-meter freestyle...
world	Part hat, part mask, part visor, it's a new piece of bicycle headgear.
world	AP - Congress must pass legislation to protect the nation's electricity grid if it wants to avoid repeats of the devastating outages that rolled across eight states last year, Sen. Maria Cantwell, D-Wash., said Saturday.
business	LONDON (Reuters) - Oil prices eased on Tuesday as fears of supply disruptions in Venezuela and Russia receded following a convincing referendum victory for Venezuelan President Hugo Chavez and after Russia's YUKOS said it had received an assurance on September exports.
world	REDDING, Calif. - A wind-fueled wildfire roared through an old mining town near Redding on Sunday, destroying 20 homes and forcing nearly 125 residents to flee, officials said...
business	The jury's still out on whether a computer can ever truly be intelligent, but there's no question that it can have multiple personalities. It's just a matter of software.
world	LONDON (Reuters) - Eight British terror suspects charged with conspiracy to commit murder in a plot linked to security alerts at financial targets in New York, New Jersey and Washington make their first appearance in court on Wednesday.
world	JERUSALEM (Reuters) - Prime Minister Ariel Sharon, facing a party mutiny over his plan to quit the Gaza Strip, has approved 1,000 more Israeli settler homes in the West Bank in a move that drew a cautious response Tuesday from Washington.
world	AP - Results of recent polls on the presidential race. Listed above each set of results is the name of the 2000 winner in a given state, the organization that conducted the poll, the dates, the number interviewed, whether it was adults, registered voters (RV) or likely voters (LV) and the margin of error (MoE). Results may not total 100 percent because of rounding.
tech	The Catwoman game is a major disappointment that feels like a pointless tie-in with the film.
world	GAZA (Reuters) - Four Palestinian militants and an Israeli soldier were killed Tuesday in the heaviest Gaza fighting since Yasser Arafat's death, raising the prospect that renewed violence could complicate a vote for his successor.
world	BAGHDAD, Aug. 18 (Xinhuanet) -- Iraqi delegates to a conference choosing a national assembly said on Wednesday that radical Shiite cleric Moqtada al-Sadr had agreed to government demands to end the crisis in the holy city of Najaf, 160 km south of ...
world	KATHMANDU : Maoist rebels cut off routes to Nepal #39;s capital Kathmandu in their first blockade of the city since they launched their insurgency to overthrow the constitutional monarchy eight years ago.
world	Police have defused a bomb near the Sardinian holiday home of Silvio Berlusconi, the Italian prime minister, just hours after a visit by Tony Blair.
business	Reuters - Auto retailer CarMax Inc. (KMX.N) on\Tuesday said it was cutting its second-quarter earnings\forecast due to slower-than-expected used-car sales.
world	AP - Despite the steady clang of mortar shells outside and persistent violence in the country, many delegates at the opening on Sunday of Iraq's National Conference held out hope that this first fragile taste of democracy would succeed.
world	CHICAGO - Ignoring a federal ban on prescription drug imports, Illinois' governor announced Tuesday that the state would have an online clearinghouse running within a month to help residents purchase drugs from Canada, Ireland and the United Kingdom. The state won't import the drugs itself, but plans to contract with a Canadian company to connect state residents with foreign pharmacies that have been approved by state health inspectors...
world	NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices Tuesday allowed investors to put aside worries about inflation, at least for the short term. With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...
world	CAIRO - Egypt raised the possibility Tuesday of returning an ambassador to Israel soon, according to the official Mena news agency, a move that would signal a revival of full diplomatic ties after a four-year break.
business	E-mail is a victim of its own success. That's the conclusion of IBM Corp. researchers in Cambridge, who have spent nearly a decade conducting field tests at IBM and other companies about how employees work and use electronic mail. It's clear to them that e-mail has become the Internet's killer application.
world	SANTA MARIA, Calif. - Dozens of Michael Jackson's fans pressed against a chain-link fence outside court Monday, staking out viewing spots hours before the pop star was to arrive to face off against the prosecutor who has pursued him for years on child molestation charges...
world	CARACAS, Venezuela - Summoned by bugle calls and firecrackers, millions of Venezuelans turned out in unprecedented numbers Sunday to vote on whether to force leftist President Hugo Chavez from office. Lines snaked for blocks in upscale neighborhoods, where suspicion is high that the leftist leader plans a Cuba-style dictatorship, and in the slums, where support for his "revolution for the poor" is fervent...
world	At least six people died in Shikoku after heavy rains from Typhoon Megi pounded the western Japan island on Tuesday and Wednesday, officials said.
sports	AP - Michael Phelps took care of qualifying for the Olympic 200-meter freestyle semifinals Sunday, and then found out he had been added to the American team for the evening's 400 freestyle relay final. Phelps' rivals Ian Thorpe and Pieter van den Hoogenband and teammate Klete Keller were faster than the teenager in the 200 free preliminaries.
world	Santa Barbara's sheriff asks a judge if he can release the results of an inquiry into Michael Jackson's treatment by police.
world	AFP - Freak storms packing howling winds and heavy rain that lashed Britain and France this week were set to continue after already causing significant destruction and the deaths of at least four people.
business	SAN JOSE, Calif. -- After months of unprecedented hype, Google took a final step toward its long-awaited public stock sale, asking regulators to finalize paperwork that could start trading as early as Wednesday.
tech	TechWeb - News - August 13, 2004
business	WASHINGTON, Aug. 17 (Xinhuanet) -- US consumer prices declined marginally in July, posting the first fall since last November, the Labor Department said in a report released Tuesday.
business	Reuters - U.S. Treasury debt made moderate gains\on Tuesday after a key reading of U.S. inflation proved softer\than expected, a relief to investors in fixed-income debt.
world	NAJAF, Iraq (Reuters) - US marines and a radical Iraqi cleric are locked in a tense standoff after the firebrand leader refused to leave a holy shrine in Najaf despite earlier agreeing to disarm his militia and withdraw.
business	SINGAPORE (Reuters) - Motorola Inc., the world's second-largest mobile phone maker, said on Tuesday it expects to sustain strong sales growth in the second half of 2004 thanks to new handsets with innovative designs and features.
